C00002600,600,Arlington,VA,22206,03,2010
C00002600,1000,Washington,DC,20016,03,2010
C00002600,600,Woodbridge,VA,22191,03,2010
C00002600,600,Grosse Ile,MI,48138,03,2010
C00002600,600,Washington,DC,20009,03,2010
C00002600,500,Bethesda,MD,20817,03,2010
C00002600,1000,Kensington,MD,20895,03,2010
C00002600,2000,Washington,DC,20002,03,2010
C00002600,600,Arlington,VA,22207,03,2010
C00002600,1000,Arlington,VA,22207,03,2010
C00002600,400,Washington,DC,20015,03,2010
C00002600,400,Arlington,VA,22207,03,2010
C00002600,500,Ann Arbor,MI,48104,03,2010
C00002600,500,Alexandria,VA,22301,03,2010
C00002600,900,Washington,DC,20036,03,2010
C00002600,600,Washington,DC,20015,03,2010
C00002600,400,Arlington,VA,22207,03,2010
C00002600,500,Ann Arbor,MI,48105,03,2010
C00002600,250,Washington,DC,20009,03,2010
C00002600,1000,Livonia,MI,48154,03,2010
C00002600,250,Washington,DC,20006,03,2010
C00002600,1000,Columbia,MD,21044,03,2010
C00002600,1000,Silver Spring,MD,20902,03,2010
C00002600,250,Ann Arbor,MI,48105,03,2010
C00002600,2400,Plymouth,MI,48170,03,2010
C00002600,2400,Plymouth,MI,48170,03,2010
C00002600,500,Ann Arbor,MI,48103,06,2010
C00002600,500,Rockville,MD,20855,06,2010
C00002600,1000,Toledo,OH,43604,06,2010
C00002600,1000,Ann Arbor,MI,48104,05,2010
C00002600,500,Ann Arbor,MI,48105,05,2010
C00002600,500,Vienna,VA,22182,05,2010
C00002600,400,Washington,DC,20005,05,2010
C00002600,1000,Washington,DC,20002,04,2010
C00002600,750,Ho Ho Kus,NJ,07423,06,2010
C00002600,500,Ann Arbor,MI,48105,06,2010
C00002600,1000,Dearborn,MI,48126,06,2010
C00002600,1000,Detroit,MI,48226,06,2010
C00002600,1000,Ann Arbor,MI,48105,06,2010
C00002600,1000,Detroit,MI,48265,06,2010
C00002600,500,Ann Arbor,MI,48103,06,2010
C00002600,500,Ann Arbor,MI,48105,06,2010
C00002600,1000,Bloomfield,MI,48304,06,2010
C00002600,1000,Ypsilanti,MI,48197,06,2010
C00002600,500,Washington,DC,20016,06,2010
C00002600,1000,Dearborn,MI,48126,06,2010
C00002600,500,Washington,DC,20002,05,2010
C00002600,250,Ann Arbor,MI,48105,05,2010
C00002600,2400,Cambridge,MA,02138,05,2010
C00002600,600,Washington,DC,20005,05,2010
C00002600,500,Detroit,MI,48265,06,2010
C00002600,1000,Arlington,VA,22207,04,2010
C00002600,1000,Bethesda,MD,20817,04,2010
C00002600,250,Cincinnati,OH,45242,04,2010
C00002600,1000,Bloomfield,MI,48324,06,2010
C00002600,1000,Washington,MI,48094,06,2010
C00002600,1000,Bloomfield Hills,MI,48304,06,2010
C00002600,1000,Dearborn,MI,48126,06,2010
C00002600,500,Ann Arbor,MI,48104,06,2010
C00002600,1000,Bloomfield Hills,MI,48302,06,2010
C00002600,1000,Detroit,MI,48243,06,2010
C00002600,250,Newport,MI,48166,06,2010
C00002600,1000,Alexandria,VA,22302,05,2010
C00002600,1000,Washington,DC,20016,04,2010
C00002600,2000,Chevy Chase,MD,20815,05,2010
C00002600,1000,Owings,MD,20736,06,2010
C00002600,2000,Addison,TX,75001,06,2010
C00002600,1000,Bethesda,MD,20186,05,2010
C00002600,1000,Wyckoff,NJ,07481,06,2010
C00002600,500,Ann Arbor,MI,48104,06,2010
C00002600,1000,Grosse Pointe Farm,MI,48236,06,2010
C00002600,1000,Milford,MI,48381,06,2010
C00002600,1000,Center Line,MI,48015,06,2010
C00002600,500,Taylor,MI,48180,06,2010
C00002600,250,Ypsilanti,MI,48197,06,2010
C00002600,250,Ann Arbor,MI,48103,06,2010
C00002600,500,Ann Arbor,MI,48104,06,2010
C00002600,500,Ann Arbor,MI,48105,06,2010
C00002600,250,Livonia,MI,48152,06,2010
C00002600,1000,Ann Arbor,MI,48104,06,2010
C00002600,1000,West Friendship,MD,21794,04,2010
C00002600,1000,Gaithersburg,MD,20878,04,2010
C00002600,2400,Cambridge,MA,02138,05,2010
C00002600,500,Arlington,VA,22204,05,2010
C00002600,1000,Washington,DC,20016,04,2010
C00002600,500,Arlington,VA,22201,06,2010
C00002600,500,Washington,DC,20016,06,2010
C00002600,500,Ann Arbor,MI,48104,06,2010
C00002600,500,Madison,WI,53713,06,2010
C00002600,1000,Ann Arbor,MI,48104,06,2010
C00002600,1000,Bloomfield Hills,MI,48302,06,2010
C00002600,1000,Dearborn,MI,48124,06,2010
C00002600,1000,Oakland,MI,48363,06,2010
C00002600,1000,Center Line,MI,48015,06,2010
C00002600,250,Alexandria,VA,22304,06,2010
C00002600,1000,Detroit,MI,48226,06,2010
C00002600,250,Leesburg,VA,20176,06,2010
C00002600,250,Ann Arbor,MI,48103,06,2010
C00002600,500,Ann Arbor,MI,48105,06,2010
C00002600,250,Ann Arbor,MI,48104,06,2010
C00002600,250,Ann Arbor,MI,48104,06,2010
C00002600,1000,Chevy Chase,MD,20815,06,2010
C00002600,500,Washington,DC,20012,04,2010
C00002600,1000,Ann Arbor,MI,48104,05,2010
C00002600,2000,Washington,DC,20008,05,2010
C00002600,500,Washington,DC,20036,04,2010
C00002600,1000,Potomac,MD,20854,06,2010
C00002600,500,Ypsilanti,MI,48197,04,2010
C00002600,500,Washington,DC,20016,06,2010
C00002600,1000,Bloomfield,MI,48302,06,2010
C00002600,1000,Mamaroneck,NY,10543,06,2010
C00002600,500,Farmington Hills,MI,48333,06,2010
C00002600,500,Ypsilanti,MI,48198,06,2010
C00002600,250,Dearborn,MI,48128,06,2010
C00002600,300,Ann Arbor,MI,48103,06,2010
C00002600,500,Rochester Hills,MI,48309,06,2010
C00002600,200,Ann Arbor,MI,48107,04,2010
C00002600,1000,Washington,DC,20009,04,2010
C00002600,500,Ann Arbor,MI,48105,05,2010
C00002600,500,Ann Arbor,MI,48105,05,2010
C00002600,1000,Alexandria,VA,22301,04,2010
C00002600,500,Ann Arbor,MI,48104,06,2010
C00002600,1400,McLean,VA,22101,05,2010
C00002600,500,Ann Arbor,MI,48108,06,2010
C00002600,500,Cabin John,MD,20818,06,2010
C00002600,1000,Detroit,MI,48226,06,2010
C00002600,1000,Livonia,MI,48150,06,2010
C00002600,2400,Detroit,MI,48226,06,2010
C00002600,250,Ann Arbor,MI,48104,06,2010
C00002600,1000,North Hollywood,CA,91605,05,2010
C00002600,500,Ann Arbor,MI,48109,06,2010
C00002600,1000,Ann Arbor,MI,48103,06,2010
C00002600,250,Ann Arbor,MI,48103,06,2010
C00002600,250,Ann Arbor,MI,48104,06,2010
C00002600,1000,Bloomfield Hills,MI,48304,05,2010
C00002600,500,Ann Arbor,MI,48108,05,2010
C00002600,1000,Washington,DC,20008,05,2010
C00002600,1000,Washington,DC,20008,05,2010
C00002600,600,McLean,VA,22101,05,2010
C00002600,1000,Arlington,VA,22207,04,2010
C00002600,1000,Washington,DC,20007,06,2010
C00002600,250,Ypsilanti,MI,48197,06,2010
C00002600,1000,Delray Beach,FL,33483,06,2010
C00002600,1000,Bloomfield Hills,MI,48302,06,2010
C00002600,2000,Ypsilanti,MI,48198,06,2010
C00002600,1000,Birmingham,MI,48012,06,2010
C00002600,1000,Huron,OH,44839,06,2010
C00002600,1000,Mc Lean,VA,22101,06,2010
C00002600,250,Ann Arbor,MI,48109,06,2010
C00002600,500,Northville,MI,48167,06,2010
C00002600,1000,Troy,MI,48098,06,2010
C00002600,1000,Bethesda,MD,20816,05,2010
C00002600,1000,Bellevue,WA,98006,06,2010
C00002600,500,Washington,DC,20016,06,2010
C00002600,1000,Novi,MI,48374,06,2010
C00002600,500,Grosse Pointe,MI,48236,06,2010
C00002600,500,Northville,MI,48168,06,2010
C00002600,1000,San Antonio,TX,78257,06,2010
C00002600,500,Ann Arbor,MI,48105,06,2010
C00002600,500,Ann Arbor,MI,48105,05,2010
C00002600,300,Ann Arbor,MI,48107,05,2010
C00002600,1000,New York,NY,10153,06,2010
C00002600,1000,Farmington,MI,48336,06,2010
C00002600,1000,Columbia,MD,21044,06,2010
C00002600,1000,Birmingham,MI,48009,06,2010
C00002600,500,Ann Arbor,MI,48105,05,2010
C00002600,500,Pacific Palisades,CA,90272,06,2010
C00002600,250,East Lansing,MI,48823,06,2010
C00002600,250,Ypsilanti,MI,48197,06,2010
C00002600,250,Ann Arbor,MI,48104,06,2010
C00002600,250,Ann Arbor,MI,48104,06,2010
C00002600,1000,Grosse Pointe,MI,48230,06,2010
C00002600,500,Ann Arbor,MI,48105,06,2010
C00002600,1000,Northville,MI,48167,06,2010
C00002600,250,Dearborn,MI,48124,06,2010
C00002600,2400,Detroit,MI,48226,06,2010
C00002600,500,Allen Park,MI,48101,06,2010
C00002600,1000,Saline,MI,48176,06,2010
C00002600,500,Ann Arbor,MI,48103,05,2010
C00002600,500,Mc Lean,VA,22101,05,2010
C00002600,500,Ann Arbor,MI,48105,06,2010
C00002600,250,Ann Arbor,MI,48105,06,2010
C00002600,1000,Detroit,MI,48226,06,2010
C00002600,250,Ann Arbor,MI,48105,06,2010
C00002600,500,Washington,DC,20007,05,2010
C00002600,500,Alexandria,VA,22304,06,2010
C00002600,750,Arlington,VA,22207,06,2010
C00002600,500,Bethesda,MD,20817,06,2010
C00002600,500,Washington,DC,20036,06,2010
C00002600,500,Washington,DC,20003,06,2010
C00002600,250,Bethesda,MD,20816,06,2010
C00002600,1000,Washington,DC,20016,06,2010
C00002600,250,Washington,DC,20036,06,2010
C00002600,2400,Grosse Pointe,MI,48230,06,2010
C00002600,400,Silver Spring,MD,20902,06,2010
C00002600,600,Silver Spring,MD,20902,06,2010
C00002600,250,Ann Arbor,MI,48105,07,2010
C00002600,1000,Alexandria,VA,22301,07,2010
C00002600,500,Washington,DC,20009,06,2010
C00002600,500,Silver Spring,MD,20902,07,2010
C00002600,250,New york,NY,10025,09,2010
C00002600,250,Troy,MI,48084,08,2010
C00002600,1000,Livonia,MI,48150,08,2010
C00002600,500,Dewitt,MI,48820,08,2010
C00002600,1000,Chevy Chase,MD,20815,07,2010
C00002600,250,Ann Arbor,MI,48104,09,2010
C00002600,1800,McLean,VA,22101,09,2010
C00002600,250,Bethesda,MD,20814,09,2010
C00002600,500,Washington,DC,20001,07,2010
C00002600,1000,Springfield,VA,22151,09,2010
C00002600,800,Arlington,VA,22207,09,2010
C00002600,2400,Alexandria,VA,22304,09,2010
C00002600,1500,New York,NY,10023,09,2010
C00002600,1000,Mc Lean,VA,22101,09,2010
C00002600,1000,Washington,DC,20007,09,2010
C00002600,1000,Washington,DC,20006,09,2010
C00002600,1000,Chevy Chase,MD,20815,09,2010
C00002600,250,Birmingham,MI,48009,09,2010
C00002600,1000,Batesville,TX,78829,09,2010
C00002600,1000,Bethesda,MD,20814,09,2010
C00002600,500,Washington,DC,20024,08,2010
C00002600,350,Allen Park,MI,48101,09,2010
C00002600,1000,McLean,VA,22101,09,2010
C00002600,500,Okemos,MI,48864,08,2010
C00002600,1000,Arlington,VA,22201,08,2010
C00002600,1000,Washington,DC,20008,09,2010
C00002600,250,Ann Arbor,MI,48103,09,2010
C00002600,250,Ann Arbor,MI,48105,09,2010
C00002600,500,W. Bloomfield,MI,48323,07,2010
C00002600,500,Ann Arbor,MI,48103,09,2010
C00002600,2400,West Nyack,NY,10994,09,2010
C00002600,500,Chicago,IL,60611,09,2010
C00002600,250,Washington,DC,20004,09,2010
C00002600,250,Ann Arbor,MI,48104,09,2010
C00002600,1000,Washington,DC,20001,09,2010
C00002600,1000,Arlington,VA,22202,09,2010
C00002600,250,Washington,DC,20008,09,2010
C00002600,500,Oak Hill,MI,20171,07,2010
C00002600,2000,Mc Lean,VA,22101,09,2010
C00002600,250,Bethesda,MD,20816,09,2010
C00002600,555,Ann Arbor,MI,48103,09,2010
C00002600,250,Detroit,MI,48202,08,2010
C00002600,1000,Potomac,MD,20854,09,2010
C00002600,2400,Plymouth,MI,48170,08,2010
C00002600,500,Grand Ledge,MI,48837,08,2010
C00002600,500,Bloomfield Hills,MI,48304,09,2010
C00002600,2400,Bethesda,MD,20814,09,2010
C00002600,1000,Dearborn,MI,48124,09,2010
C00002600,2400,Bloomfield Hills,MI,48302,07,2010
C00002600,1000,Bethesda,MD,20814,09,2010
C00002600,1000,Mendham,NJ,07945,09,2010
C00002600,500,Ann Arbor,MI,48105,09,2010
C00002600,1000,McLean,VA,22101,09,2010
C00002600,200,Basking Ridge,NJ,07920,09,2010
C00002600,500,Cabin John,MD,20818,09,2010
C00002600,500,Randolph,NJ,07869,09,2010
C00002600,500,Arlington,VA,22201,09,2010
C00002600,1500,Bethesda,MD,20817,09,2010
C00002600,250,Southfield,MI,48033,09,2010
C00002600,1000,Washington,DC,20008,09,2010
C00002600,400,Chevy Chase,MD,20815,07,2010
C00002600,1000,Washington,DC,20036,09,2010
C00002600,1000,Bloomfield Hills,MI,48304,07,2010
C00002600,1000,Washington,DC,20037,09,2010
C00002600,500,Woodbridge,VA,22191,09,2010
C00002600,2400,Plymouth,MI,48170,08,2010
C00002600,250,East Lansing,MI,48823,09,2010
C00002600,250,Ypsilanti,MI,48198,09,2010
C00002600,1000,Basking Ridge,NJ,07920,09,2010
C00002600,250,Washington,DC,20008,07,2010
C00002600,250,Ann Arbor,MI,48106,09,2010
C00002600,500,New York,NY,10023,09,2010
C00002600,2400,Bloomfield Hills,MI,48304,09,2010
C00002600,1000,Washington,DC,20005,09,2010
C00002600,1000,Bethesda,MD,20817,09,2010
C00002600,1000,Arlington,VA,22202,09,2010
C00002600,1000,Washington,DC,20006,09,2010
C00002600,250,Oakland,MI,48363,09,2010
C00002600,2400,Norfolk,VA,23507,09,2010
C00002600,500,Washington,DC,20001,07,2010
C00002600,250,Novi,MI,48374,08,2010
C00002600,200,Ann Arbor,MI,48104,09,2010
C00002600,1000,Bloomfield Hills,MI,48302,07,2010
C00002600,1000,Canton,MI,48187,09,2010
C00002600,250,Arlington,VA,22205,09,2010
C00002600,500,Washington,DC,20005,07,2010
C00002600,250,Royal Oak,MI,48067,07,2010
C00002600,1000,Bloomfield Hills,MI,48301,07,2010
C00002600,1000,New York,NY,10023,09,2010
C00002600,2400,Detroit,MI,48226,09,2010
C00002600,500,New York,NY,10026,09,2010
C00002600,1000,Washington,DC,20008,08,2010
C00002600,2400,Rockville,MD,20850,09,2010
C00002600,250,Dearborn,MI,48124,08,2010
C00002600,1000,Ann Arbor,MI,48108,09,2010
C00002600,1000,Washington,DC,20008,09,2010
C00002600,1000,Ypsilanti,MI,48198,09,2010
C00002600,350,Ann Arbor,MI,48104,09,2010
C00002600,300,Ann Arbor,MI,48103,09,2010
C00002600,1000,Bloomfield Hills,MI,48302,07,2010
C00002600,250,Ypsilanti,MI,48198,09,2010
C00002600,1000,New York,NY,10022,09,2010
C00002600,500,Howell,MI,48843,07,2010
C00002600,1000,Pearsall,TX,78061,09,2010
C00002600,500,Los Angeles,CA,90049,09,2010
C00002600,2000,Bloomfield Hills,MI,48301,09,2010
C00002600,1500,Washington,DC,20005,09,2010
C00002600,2500,Lewes,DE,19958,09,2010
C00002600,1000,McLean,VA,22101,08,2010
C00002600,250,Dewitt,MI,48820,08,2010
C00002600,500,Alexandria,VA,22304,08,2010
C00002600,500,Birmingham,MI,48009,07,2010
C00002600,250,Port Saint Lucie,FL,34986,09,2010
C00002600,250,Ann Arbor,MI,48104,09,2010
C00002600,250,Ann Arbor,MI,48104,09,2010
C00002600,500,Mc Lean,VA,22101,07,2010
C00002600,250,Ann Arbor,MI,48103,08,2010
C00002600,1000,Washington,DC,20005,09,2010
C00002600,500,Basking Ridge,NJ,07920,09,2010
C00002600,500,Lansing,MI,48917,08,2010
C00002600,250,New York,NY,10021,09,2010
C00002600,250,Arlington,VA,22201,09,2010
C00002600,1000,Arlington,VA,22207,09,2010
C00002600,300,East Lansing,MI,48823,09,2010
C00002600,2400,Potomac,MD,20854,09,2010
C00002600,800,Grosse Ile,MI,48138,09,2010
C00002600,1000,Ann Arbor,MI,48105,09,2010
C00002600,1000,Washington,DC,20016,08,2010
C00002600,250,Bloomfield Hills,MI,48304,09,2010
C00002600,1500,New York,NY,10154,09,2010
C00002600,250,Rochester Hills,MI,48309,09,2010
C00002600,250,Rochester,MI,48308,09,2010
C00002600,500,Ann Arbor,MI,48105,07,2010
C00002600,2400,Ann Arbor,MI,48104,09,2010
C00002600,1000,Grosse Ile,MI,48138,08,2010
C00002600,250,Novi,MI,48374,08,2010
C00002600,500,Grosse Pointe,MI,48236,09,2010
C00002600,250,Ann Arbor,MI,48108,09,2010
C00002600,1000,Chevy Chase,MD,20815,07,2010
C00002600,500,Ann Arbor,MI,48103,09,2010
C00002600,250,Ann Arbor,MI,48104,09,2010
C00002600,1000,Washington,DC,20036,07,2010
C00002600,500,Arlington,VA,22201,09,2010
C00002600,2400,Gaithersburg,MD,20878,09,2010
C00002600,1000,Washington,DC,20037,07,2010
C00002600,250,Ann Arbor,MI,48104,09,2010
C00002600,1000,Washington,DC,20016,09,2010
C00002600,800,Alexandria,VA,22304,09,2010
C00002600,1000,Washington,DC,20016,09,2010
C00002600,1000,Potomac,MD,20854,09,2010
C00002600,1000,Alexandria,VA,22314,07,2010
C00002600,250,Lansing,MI,48910,08,2010
C00002600,250,Ann Arbor,MI,48105,09,2010
C00002600,250,Ann Arbor,MI,48105,09,2010
C00002600,400,Washington,DC,20016,07,2010
C00002600,1000,Ann Arbor,MI,48104,09,2010
C00002600,250,East Lansing,MI,48823,09,2010
C00002600,250,Allen Park,MI,48101,07,2010
C00002600,500,Washington,DC,20003,07,2010
C00002600,2400,Troy,MI,48084,09,2010
C00002600,1000,Brooklyn,NY,11201,09,2010
C00002600,500,New York,NY,10012,09,2010
C00002600,500,Ann Arbor,MI,48105,09,2010
C00002600,250,Ann Arbor,MI,48108,09,2010
C00002600,1000,Washington,DC,20007,09,2010
C00002600,1000,Washington,DC,20008,09,2010
C00002600,1000,Norfolk,VA,23502,09,2010
C00002600,500,Detroit,MI,48265,08,2010
C00002600,2000,Vienna,VA,22181,09,2010
C00002600,250,Northville,MI,48168,08,2010
C00002600,250,Okemos,MI,48864,08,2010
C00002600,1000,Bethesda,MD,20817,09,2010
C00002600,500,Haslett,MI,48840,08,2010
C00002600,200,Fulton,MD,20759,09,2010
C00002600,600,Washington,DC,20016,07,2010
C00002600,1000,State College,PA,16803,09,2010
C00002600,250,Chevy Chase,MD,20815,09,2010
C00002600,500,Birmingham,MI,48009,07,2010
C00002600,1000,New York,NY,10019,09,2010
C00002600,1500,New York,NY,10023,09,2010
C00002600,500,Alexandria,VA,22304,09,2010
C00002600,1000,Bedminster,NJ,07921,09,2010
C00002600,300,New York,NY,10069,09,2010
C00002600,500,Arlington,VA,22206,09,2010
C00002600,1000,Washington,DC,20036,09,2010
C00002600,800,Washington,DC,20016,09,2010
C00002600,1000,Ann Arbor,MI,48104,09,2010
C00002600,500,Kilgore,TX,75663,09,2010
C00002600,500,Washington,DC,20005,09,2010
C00002600,500,Golden,CO,80401,07,2010
C00002600,500,Silver Spring,MD,20902,07,2010
C00002600,500,Qunicy,IL,62306,09,2010
C00002600,1000,Mc Lean,VA,22101,09,2010
C00002600,800,Washington,DC,20009,10,2010
C00002600,2400,Woodland Hills,CA,91367,10,2010
C00002600,1000,Washington,DC,20007,10,2010
C00002600,500,Chicago,IL,60614,10,2010
C00002600,2000,Lake Forest,IL,60045,10,2010
C00002600,500,Owings,MD,20736,10,2010
C00002600,2400,Washington,DC,20007,10,2010
C00002600,500,Washington,DC,20016,10,2010
C00002600,500,Washington,DC,20008,10,2010
C00002600,250,Arlington,VA,22202,10,2010
C00002600,1000,Bethesda,MD,20814,10,2010
C00002600,2400,Mc Lean,VA,22102,10,2010
C00002600,575,Rush,NY,14543,10,2010
C00002600,500,Annapolis,MD,21403,10,2010
C00002600,500,Washington,DC,20005,10,2010
C00002600,500,Arlington,VA,22207,10,2010
C00002600,1000,Potomac,MD,20854,10,2010
C00002600,2400,Mc Lean,VA,22102,10,2010
C00002600,500,West Bloomfield,MI,48323,10,2010
C00002600,500,Bethesda,MD,20816,10,2010
C00002600,1000,McLean,VA,22101,10,2010
C00002600,1500,Chevy Chase,MD,20815,10,2010
C00002600,500,Austin,TX,78701,10,2010
C00002600,500,Washington,DC,20036,10,2010
C00002600,250,Ann Arbor,MI,48103,10,2010
C00002600,500,Potomac,MD,20854,10,2010
C00002600,2400,Arlington,VA,22207,10,2010
C00002600,500,Washington,DC,20003,10,2010
C00002600,2400,Southfield,MI,48034,10,2010
C00002600,500,Washington,DC,20015,10,2010
C00002600,2000,Oak Hill,VA,20171,10,2010
C00002600,500,Arlington,VA,22206,10,2010
C00002600,500,Bethesda,MD,20817,10,2010
C00002600,250,Washington,DC,20010,10,2010
C00002600,250,Washington,DC,20015,10,2010
C00002600,250,Arlington,VA,22201,10,2010
C00002600,2000,Miami Beach,FL,33109,10,2010
C00002600,1000,Chevy Chase,MD,20815,10,2010
C00002600,1000,Washington,DC,20008,10,2010
C00002600,300,Temperance,MI,48182,10,2010
C00002600,300,Ann Arbor,MI,48104,10,2010
C00002600,250,Arlington,VA,22207,10,2010
C00002600,1000,Washington,DC,20007,10,2010
C00002600,2400,Washington,DC,20007,10,2010
C00002600,100,Lewes,DE,19958,10,2010
C00012229,500,Federal Way,WA,98023,04,2009
C00012229,500,Mc Lean,VA,22102,06,2009
C00012229,500,Seattle,WA,98107,04,2009
C00012229,250,Willow,AK,99688,04,2009
C00012229,500,Anchorage,AK,99508,06,2009
C00012229,250,Anchorage,AK,99504,05,2009
C00012229,300,Anchorage,AK,99516,04,2009
C00012229,250,Anchorage,AK,99503,04,2009
C00012229,250,Arlington,VA,22203,06,2009
C00012229,250,Anchorage,AK,99507,04,2009
C00012229,200,Anchorage,AK,99502,04,2009
C00012229,250,Anchorage,AK,99502,06,2009
C00012229,1000,Anchorage,AK,99517,06,2009
C00012229,1000,Woodinville,WA,98077,06,2009
C00012229,500,Washington,DC,20003,06,2009
C00012229,500,Anchorage,AK,99515,04,2009
C00012229,500,Anchorage,AK,99515,04,2009
C00012229,500,Seattle,WA,98199,04,2009
C00012229,500,Bainbridge Island,WA,98110,04,2009
C00012229,500,Seattle,WA,98103,04,2009
C00012229,1000,Anchorage,AK,99508,05,2009
C00012229,500,Seattle,WA,98199,04,2009
C00012229,500,Mc Lean,VA,22101,06,2009
C00012229,1000,Tahlequah,OK,74465,06,2009
C00012229,500,Seattle,WA,98126,04,2009
C00012229,250,Alexandria,VA,22303,06,2009
C00012229,500,Seattle,WA,98177,04,2009
C00012229,250,Anchorage,AK,99510,06,2009
C00012229,250,Anchorage,AK,99503,06,2009
C00012229,250,Seattle,WA,98105,04,2009
C00012229,250,Edgewater,MD,21037,06,2009
C00012229,500,Anchorage,AK,99507,04,2009
C00012229,1000,Washington,DC,20002,06,2009
C00012229,1000,Washington,DC,20003,06,2009
C00012229,500,Seattle,WA,98102,04,2009
C00012229,500,Alexandria,VA,22307,06,2009
C00012229,250,Alexandria,VA,22301,06,2009
C00012229,1000,Fort Gratiot,MI,48059,04,2009
C00012229,500,Seattle,WA,98136,04,2009
C00012229,500,Chevy Chase,MD,20815,06,2009
C00012229,1000,Vienna,VA,22180,06,2009
C00012229,400,Vienna,VA,22180,06,2009
C00012229,900,Vienna,VA,22180,06,2009
C00012229,500,Anchorage,AK,99503,04,2009
C00012229,250,Anchorage,AK,99501,04,2009
